2022-23,Agroecology B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Environmental-Studies/Agroecology-BA
Plan One for Incoming Frosh
4th (senior),Upper-division ENVS,"Upper-division ENVS
            (social sciences)","Comprehensive
            requirement"
4th (senior),Upper-division EART,Upper-division EART,
2022-23,Economics Combined Major B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Environmental-Studies/Environmental-StudiesEconomics-Combined-Major-BA
Plan One for Incoming Frosh
,Fall,Winter,Spring
1st (frosh),MATH 3 or AM 3,ENVS 25,ENVS 23 or CHEM 1A
1st (frosh),,ECON 1,ECON 2
1st (frosh),,,
2nd (soph),ENVS 24 or BIOE 20C,"STAT 5 or
STAT 7 & STAT 7L","SOCY/ANTH/ethics
            course"
2nd (soph),AM 11A/ECON 11A,AM 11B/ECON 11B,ECON 100A or ECON 100M
2nd (soph),,,
3rd (junior),ECON 113,ENVS 100 & ENVS 100L*,"Upper-division ENVS
            (natural science)"
3rd (junior),,Upper-division ECON,Upper-division ECON
3rd (junior),,,
4th (senior),Upper-division ENVS,Upper-division ENVS,"Comprehensive 
            requirement"
4th (senior),Upper-division ECON,,
Plan Two for Incoming Transfer Students
,Fall,Winter,Spring
3rd (junior),ECON 100A or ECON 100M,ECON 113,"Upper-division ENVS
            (natural sciences)"
3rd (junior),STAT 7 & STAT 7L,ENVS 100 & ENVS 100L,Upper-division ECON
3rd (junior),,,
4th (senior),Upper-division ENVS,Upper-division ENVS,"Comprehensive
            requirement"
4th (senior),Upper-division ECON,Upper-division ECON,
2022-23,Feminist Studies B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Humanities-Division/Feminist-Studies/Feminist-Studies-BA
Four Year Plan
,Fall,Winter,Spring
1st (frosh),,,
1st (frosh),,,
1st (frosh),,,
2nd (soph),FMST 1,FMST 100,FMST lower-division core
2nd (soph),,,
2nd (soph),,,
3rd (junior),FMST elective,FMST elective,FMST elective
3rd (junior),,FMST elective,
3rd (junior),,,
4th (senior),FMST elective,"FMST 194 or
FMST 195",FMST elective
4th (senior),FMST elective,,
Two Year Plan for Transfer Students:
,Fall,Winter,Spring
3rd (junior),FMST 1,FMST 100,FMST elective
3rd (junior),FMST lower-division core,,FMST elective
3rd (junior),FMST elective*,,
4th (senior),FMST elective,FMST elective,FMST 194 or 195
2022-23,Film and Digital Media B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Arts-Division/Film-and-Digital-Media/Film-and-Digital-Media-BA
Plan One
Year,Fall,Winter,Spring
1st (frosh),FILM 20A,"FILM 20B or FILM 20C or
FILM 20P","FILM 20B or FILM 20C or
FILM 20P"
1st (frosh),,,
1st (frosh),,,
2nd (soph),"FILM 130 or FILM 132 or
            FILM 134 or FILM 136",FILM 120,"FILM 130 or FILM 132 or
            FILM 134 or FILM 136"
2nd (soph),,,
2nd (soph),,,
3rd (jr),"FILM 130 or FILM 132 or
            FILM 134 or FILM 136",FILM upper-division elective,FILM upper-division elective
3rd (jr),FILM upper-division elective,,
3rd (jr),,,
4th (sr),"FILM upper-division elective 
            (diversity requirement)",FILM upper-division elective,"FILM 194 or FILM 196 or
            FILM 197"
4th (sr),,,
Plan Two
Year,Fall,Winter,Spring
1st (frosh),FILM 80,,FILM 20B
1st (frosh),,,
1st (frosh),,,
2nd (soph),FILM 20A,FILM 20C,FILM 120
2nd (soph),,,"FILM 130 or FILM 132 or
            FILM 134 or FILM 136"
2nd (soph),,,
3rd (jr),"FILM 130 or FILM 132 or
            FILM 134 or FILM 136","FILM 130 or FILM 132 or
            FILM 134 or FILM 136",FILM upper-division elective
3rd (jr),FILM upper-division elective,FILM upper-division elective,
3rd (jr),,,
4th (sr),"FILM upper-division elective 
            (diversity requirement)",FILM upper-division elective,"FILM 194 or FILM 196 or
            FILM 197"
4th (sr),,,
Two-Year Transfer Planner
Year,Fall,Winter,Spring
3rd (jr),FILM 20A,FILM 20C,FILM 20B
3rd (jr),"FILM 130 or FILM 132 or
            FILM 134 or FILM 136",FILM 120,"FILM 130 or FILM 132 or
            FILM 134 or FILM 136"
3rd (jr),,"FILM 130 or FILM 132 or
            FILM 134 or FILM 136",
4th (sr),FILM upper-division elective,FILM upper-division elective,FILM upper-division elective
4th (sr),"FILM upper-division elective 
            (diversity requirement)",FILM upper-division elective,"FILM 194 or FILM 196 or
            FILM 197"
Plan One
Year,Fall,Winter,Spring
1st (frosh),FILM 20A,FILM 20C,FILM 20B or FILM 20P
1st (frosh),,,
1st (frosh),,,
2nd (soph),"FILM 130 or FILM 132 or
            FILM 134 or FILM 136",FILM 120,"FILM 130 or FILM 132 or
            FILM 134 or FILM 136"
2nd (soph),,,FILM upper-division elective
2nd (soph),,,
3rd (jr),"FILM 170A or
FILM 170B","FILM 130 or FILM 132 or
            FILM 134 or FILM 136","FILM upper-division elective
            (diversity requirement)"
3rd (jr),,,FILM upper-division production
3rd (jr),,,
4th (sr),FILM upper-division production,FILM 199,"FILM 195 or
            FILM 196 or
FILM 197"
4th (sr),FILM 194,FILM upper-division production,
Plan Two
Year,Fall,Winter,Spring
1st (frosh),FILM 80,FILM 20B,FILM 20C
1st (frosh),,,
1st (frosh),,,
2nd (soph),FILM 20A,FILM 120,"FILM 130 or FILM 132 or
            FILM 134 or FILM 136"
2nd (soph),,"FILM 130 or FILM 132 or
            FILM 134 or FILM 136","FILM upper-division elective
            (diversity requirement)"
2nd (soph),,,
3rd (jr),"FILM 170A or
FILM 170B","FILM 130 or FILM 132 or
            FILM 134 or FILM 136",FILM upper-division elective
3rd (jr),,,FILM upper-division production
3rd (jr),,,
4th (sr),FILM upper-division production,FILM upper-division production,"FILM 195 or
            FILM 196 or
FILM 197"
4th (sr),FILM 194,FILM 199,
Two-Year Transfer Planner
Year,Fall,Winter,Spring
3rd (junior),FILM 20A,FILM 20C,FILM 20B
3rd (junior),"FILM 130 or FILM 132 or
            FILM 134 or FILM 136",FILM 120,"FILM 130 or FILM 132 or
            FILM 134 or FILM 136"
3rd (junior),,"FILM 170A or
FILM 170B",FILM upper-division production
4th (senior),"FILM 130 or FILM 132 or
            FILM 134 or FILM 136",FILM upper-division elective,"FILM upper-division elective
            (diversity requirement)"
4th (senior),FILM upper-division production,FILM upper-division production,"FILM 195 or
            FILM 196 or
FILM 197"
2022-23,Global and Community Health B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Global-and-Community-Health/Global-and-Community-Health-BA
Plan One for Incoming Frosh
,Fall,Winter,Spring
1st (frosh),GCH 1,Lower-Div GCH Competency 1,Lower-Div GCH Competency 3
1st (frosh),,Lower-Div GCH Competency 2,Lower-Div GCH Competency 4
1st (frosh),,,
2nd (soph),"Social Analysis for
			GCH Req",Upper-Div GCH Area,Upper-Div GCH Area
2nd (soph),,,
2nd (soph),,,
3rd (junior),Upper-Div GCH Area,Upper-Div GCH Area,Upper-Div GCH Area
3rd (junior),,,
3rd (junior),,,
4th (senior),CMMU 165,GCH 190 or GCH 199A,GCH 195
4th (senior),Upper-Div GCH Area,,
Plan Two for Incoming Transfer Students
,Fall,Winter,Spring
3rd (junior),GCH 1,Lower-Div GCH Competency 3,Upper-Div GCH Area
3rd (junior),"Lower-Div GCH
			Competency 1",Lower-Div GCH Competency 4,Upper-Div GCH Area
3rd (junior),"Lower-Div GCH
			Competency 2",Upper Div GCH Area,Upper-Div GCH Area
4th (senior),CMMU 165,GCH 190 or GCH 199A,GCH 195
4th (senior),"Social Analysis for
			GCH Req",Upper-Div GCH Area,
2022-23,Global and Community Health B.S.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Molecular-Cell-and-Developmental-Biology/Global-and-Community-Health-BS
"Sample Global and Community health B.S., Biomedical Concentration, Transfer Two-Year Planner"
,Fall,Winter,Spring
3rd (junior),BIOL 105,BIOL 100,BIOL 101
3rd (junior),POLI 89,PHYS 6B,METX115
3rd (junior),PHYS 6A & PHYS 6L,"SPAN 1
STAT 7 & STAT 7L","SPAN 2
PHYS 6B"
4th (senior),BIOL 110,BIOL 130 & BIOL 130L,SPAN 5M
4th (senior),,SPAN 4,BIOL 189
,Fall,Winter,Spring
1st (frosh),CHEM 1A,CHEM 1B & CHEM 1M,CHEM 1C & CHEM 1N
1st (frosh),MATH 11A,MATH 11B,BIOL 20A
1st (frosh),,,
2nd (soph),BIOE 20B,METX 41,CHEM 8B & CHEM 8M
2nd (soph),BIOL 20L,CHEM 8A & CHEM 8L,Lower-Division Breadth
2nd (soph),POLI 89,,
3rd (junior),NON-STEM Elective 1,CMMU 165,BIOL 113
3rd (junior),BIOL 100,STEM Elective,METX 115
3rd (junior),STAT 7 & STAT 7L,,GCH 195
4th (senior),,Non-STEM Elective 2,BIOL 189
4th (senior),GCH 190,,
4th (senior),,,
,Fall,Winter,Spring
3rd (junior),BIOL 100,METX 41,METX 115
3rd (junior),POLI 89,STAT 7 & STAT 7L,NON-STEM Elective 2
3rd (junior),,NON-STEM Elective 1,BIOL 113
4th (senior),,,
4th (senior),STEM Elective,CMMU 165,BIOL 189
2022-23,Global Economics B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Economics/Global-Economics-BA
Sample Frosh Planner
,Fall,Winter,Spring
1st (frosh),MATH 3 or AM 3,ECON 1,ECON 2
1st (frosh),Language,AM 11A/ECON 11A,AM 11B/ECON 11B
1st (frosh),,Language,Language
2nd (soph),ECON 100A,ECON 100B,ECON 113
2nd (soph),Language,STAT 17 & STAT 17L,Language
2nd (soph),,Language,
3rd (junior),"Study abroad for at
            least one quarter.
            Students can apply up
            to two courses from
            study abroad toward
            major requirements.
            Could be upper-division
            ECON electives or
            Area Studies or
            a combination of both.",,
3rd (junior),,,
3rd (junior),,,
4th (senior),ECON elective,ECON 104 or ECON 197,ECON elective
4th (senior),ECON elective,ECON elective,Field Study (optional)
Sample Transfer Planner
,Fall,Winter,Spring,Summer
3rd (junior),AM 11B/ECON 11B,ECON 100A,ECON 100B,"Study abroad (or fall quarter senior year).
            Students can apply up to two courses from study abroad toward major requirements. Could be upper-division ECON electives or Area Studies or a combination of both."
"Study abroad (or fall quarter senior year).
            Students can apply up to two courses from study abroad toward major requirements. Could be upper-division ECON electives or Area Studies or a combination of both.",ECON elective,Area Study,ECON elective,
"Study abroad (or fall quarter senior year).
            Students can apply up to two courses from study abroad toward major requirements. Could be upper-division ECON electives or Area Studies or a combination of both.",STAT 17 & STAT 17L,,Area Study,
4th (senior),ECON 113,ECON elective,Field Study (optional),
4th (senior),ECON elective,ECON 104 or ECON 197,,
2022-23,History B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Humanities-Division/History/History-BA
Sample Four Year Plan
,Fall,Winter,Spring
1st (frosh),"Lower-division survey, concentration",Lower-division breadth area No. 1,Lower-division breadth area No. 2
1st (frosh),,,
1st (frosh),,,
2nd (soph),Lower-division concentration,HIS 100,Upper-division breadth area No. 1
2nd (soph),,,
2nd (soph),,,
3rd (junior),Upper-division concentration,Upper-division breadth area No. 2,Upper-division concentration
3rd (junior),,,
3rd (junior),,,
4th (senior),Upper-division concentration,"Exit seminar, concentration",Upper-division elective (any)
4th (senior),,,
Sample Three Year Plan
,Fall,Winter,Spring
1st Year,"Lower-division survey, concentration",Lower-division breadth area No. 1,Lower-division breadth area No. 2
1st Year,,,
1st Year,,,
2nd Year,Lower-division concentration,HIS 100,Upper-division breadth area No. 1
2nd Year,,Upper-division concentration,Upper-division concentration
2nd Year,,,
3rd Year,Upper-division concentration,"Exit seminar, concentration",Upper-division breadth area No. 2
3rd Year,,,Upper-division elective (any)
Sample Transfer Plan
,Fall,Winter,Spring
,"Lower-division survey, concentration",Lower-division breadth area No. 1,Lower-division breadth area No. 2
,,,
,,,
1st (junior),HIS 100,Lower-division concentration,Upper-division concentration
1st (junior),Upper-division concentration,Upper-division breadth area No. 1,Upper-division breadth area No. 2
1st (junior),,,
2nd (senior),Upper-division concentration,"Exit seminar, concentration",Upper-division elective (any)
2nd (senior),,,
Sample Intensive Major Four-Year Plan
,Fall,Winter,Spring
1st (frosh),"Lower-division survey, concentration",Lower-division breadth area No. 1,Lower-division breadth area No. 2
1st (frosh),Language 1,Language 2,Language 3
1st (frosh),,,
2nd (soph),Lower-division concentration,HIS 100,Upper-division breadth area No. 1
2nd (soph),,,
2nd (soph),,,
3rd (junior),Upper-division concentration,Upper-division breadth area No. 2,Upper-division concentration
3rd (junior),,Upper-division concentration,
3rd (junior),,,
4th (senior),"Exit seminar, concentration",Research course,Research course
4th (senior),,Upper-division elective (any),Upper-division elective (any)
Sample Intensive Major Transfer Plan
,Fall,Winter,Spring
,Lower-division concentration,Lower-division breadth area No. 1,Lower-division breadth area No. 2
,,,
,,,
1st (junior),HIS 100,Lower-division concentration,Upper-division concentration
1st (junior),Upper-division concentration,Upper-division breadth area No. 1,Upper-division breadth area No. 2
1st (junior),Language 1,Language 2,Language 3
2nd (senior),Upper-division concentration,Research course,Research course
2nd (senior),"Exit seminar, concentration",Upper-division elective (any),Upper-division elective (any)
2022-23,History of Art and Visual Culture B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Arts-Division/History-of-Art-and-Visual-Culture/History-of-Art-and-Visual-Culture-BA
Four-Year Freshman Planner
,Fall,Winter,Spring
Year 1 (Fr),HAVC LD regional requirement,HAVC LD regional requirement,HAVC LD regional requirement
Year 1 (Fr),,,
Year 1 (Fr),,,
Year 2 (So),HAVC LD regional requirement,HAVC 100A,HAVC UD regional requirement
Year 2 (So),,,
Year 2 (So),,,
Year 3 (Jr),HAVC UD regional requirement,HAVC UD (any region),HAVC UD (any region)
Year 3 (Jr),,,
Year 3 (Jr),,,
Year 4 (Sr),HAVC UD (any region),HAVC UD (any region),HAVC UD (any region)
Year 4 (Sr),HAVC seminar,,
Two-Year Transfer Planner
,Fall,Winter,Spring
Year 1 (Jr),HAVC LD regional requirement,HAVC 100A,HAVC LD regional requirement
Year 1 (Jr),HAVC LD regional requirement,HAVC LD regional requirement,HAVC UD regional requirement
Year 1 (Jr),,,HAVC UD (any region)
Year 2 (Sr),HAVC UD regional requirement,HAVC UD (any region),HAVC UD (any region)
Year 2 (Sr),HAVC seminar,HAVC UD (any region),HAVC UD (any region)
Four-Year Freshman Planner
,Fall,Winter,Spring
Year 1 (Fr),"HAVC LD
			regional
			requirement","HAVC LD
			regional
			requirement","HAVC LD
			regional
			requirement"
Year 1 (Fr),,,
Year 1 (Fr),,,
Year 2 (Soph),"HAVC LD
			regional
			requirement",HAVC 100A,"HAVC UD
			CHM course"
Year 2 (Soph),,,
Year 2 (Soph),,,
Year 3 (Jr),"HAVC UD
			regional
			requirement","HAVC UD
			regional
			requirement","HAVC UD
			CHM course"
Year 3 (Jr),,,
Year 3 (Jr),,,
Year 4 (Sr),"HAVC UD
			CHM course","HAVC UD
			CHM course","HAVC UD
			(any region)"
Year 4 (Sr),HAVC seminar,,
Two-Year Transfer Planner
,Fall,Winter,Spring
Year 1 (Jr),"HAVC LD
			regional
			requirement",HAVC 100A,"HAVC LD
			regional
			requirement"
Year 1 (Jr),"HAVC LD
			regional
			requirement","HAVC LD
			regional
			requirement","HAVC UD
			regional
			requirement"
Year 1 (Jr),,,"HAVC UD
			CHM course"
Year 2 (Sr),"HAVC UD
			regional
			requirement","HAVC UD
			CHM course","HAVC UD
			CHM course"
Year 2 (Sr),"HAVC UD
			CHM course","HAVC UD
			(any region)",HAVC seminar
2022-23,Human Biology B.S. (Discontinued),https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Physical-and-Biological-Sciences-Division/Molecular-Cell-and-Developmental-Biology/Human-Biology-BS-Discontinued
Sample Human Biology B.S. First-Year Student�Four-Year Planner
,Fall,Winter,Spring
1st (frosh),CHEM 1A,CHEM 1B & CHEM 1M,CHEM 1C & CHEM 1N
1st (frosh),MATH 11A,MATH 11B,BIOL 20A
1st (frosh),,,
2nd (soph),BIOE 20B,BIOL 100,BIOL 101
2nd (soph),BIOL 20L,CHEM 8B & CHEM 8M,BIOL 105
2nd (soph),CHEM 8A & CHEM 8L,,
3rd (junior),BIOL 110,SPAN 2,
3rd (junior),SPAN 1,PHYS 6A & PHYS 6L,SPAN 3
3rd (junior),"STAT 5 or
STAT 7 & STAT 7L",,"PHYS 6B or
PHYS 6C"
4th (senior),Upper-division elective,BIOL 130 & BIOL 130L,BIOL 189
4th (senior),SPAN 4,SPAN 5M,BIOL 189W
Sample Human Biology B.S. Transfer Two-Year Planner
,Fall,Winter,Spring
3rd (junior),BIOL 105,BIOL 100,BIOL 101
3rd (junior),,PHYS 6A & PHYS 6L,"PHYS 6B or
PHYS 6C
SPAN 3"
3rd (junior),SPAN 1,SPAN 2,
4th (senior),BIOL 110,BIOL 130 & BIOL 130L,Upper-division elective
4th (senior),Upper-division elective,SPAN 5M,BIOL 189
2022-23,Jewish Studies B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Humanities-Division/History/Jewish-Studies-BA
Sample Four Year Plan
,Fall,Winter,Spring
1st (frosh),Language 1,Language 2,Language 3
1st (frosh),"HIS 74 or HIS 74A or
HIS 74B or LIT 61J",,HIS 75 or HIS 76
1st (frosh),,,
2nd (soph),"Upper-division
            core course 1","Upper-division
            core course 2","Upper-division
            core course 3"
2nd (soph),,,
2nd (soph),,,
3rd (junior),"Upper-division
            core course 4","Additional core or 
            elective 1 (classical requirement)",Upper-division additional core or elective 2
3rd (junior),,,
3rd (junior),,,
4th (senior),Upper division additional core or elective 3,Upper division additional core or elective 4,Exit seminar or thesis (DC)
4th (senior),,,
Sample Transfer Plan
,Fall,Winter,Spring
1st (junior),Language 1,Language 2,Language 3
1st (junior),"HIS 74 or HIS 74A or
HIS 74B or LIT 61J","Upper-division
            core course",HIS 75 or HIS 76
1st (junior),,"Additional core or
            elective 1 (classical requirement)","Upper-division
            core course 2"
2nd (senior),"Upper-division
            core course 3","Upper-division
            core course 4",Upper-division additional core or elective 4
2nd (senior),Upper-division additional core or elective 2,Upper-division additional core or elective 3,Exit seminar or thesis (DC)
2022-23,Language Studies B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Humanities-Division/Linguistics/Language-Studies-BA
,Fall,Winter,Spring
"1st
(frosh)",College 1,,WRIT 2
"1st
(frosh)",LING 50,,
"1st
(frosh)",,,
2nd (soph),LING 53,LING 100,LING 101
2nd (soph),Foreign language level 1,Foreign language level 2,Foreign language level 3
2nd (soph),,,
3rd (junior),Context 1XX upper-division elective,LING 111 or 112,Context 1XX upper-division elective
3rd (junior),Foreign language level 4,Foreign language level 5,Foreign language level 6
3rd (junior),,,
4th (senior),,,LING 1XX capstone course or LING 195 Senior Thesis
LING 1XX capstone course or LING 195 Senior Thesis,Context 1XX upper-division elective,"Context 1XX upper-division elective
or
            Foreign language 1XX upper-division language",LING 190 Senior Research*
,Fall,Winter,Spring
1st (junior),LING 50,LING 100,LING 101
1st (junior),LING 53,LING 111 or 112,Context 1XX upper-division elective
1st (junior),Foreign language level 4,Foreign language level 5,Foreign language level 6
2nd (senior),Context 1XX upper-division elective,,LING 1XX capstone course or LING 195 Senior Thesis
LING 1XX capstone course or LING 195 Senior Thesis,,Context 1XX upper-division elective,LING 190 Senior Research*
LING 190 Senior Research*,Foreign language 1XX upper-division language,"Context 1XX upper-division elective
or
            Foreign language 1XX upper-division language",Context 1XX upper-division elective
LING 190 Senior Research*,,,
2022-23,Latin American and Latino Studies B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Latin-American-and-Latino-Studies/Latin-American-and-Latino-Studies-BA
Four-Year Sample Planner for Frosh Students
,Fall,Winter,Spring
1st (frosh),LALS 1*,,LALS lower-division elective
1st (frosh),,,
1st (frosh),,,
2nd (soph),LALS 100*,LALS 100B,LALS 100A/LALS 100L
2nd (soph),,,
2nd (soph),,,
3rd (jr),LALS upper-division elective,LALS upper-division elective,LALS 194/LALS 194L
3rd (jr),LALS upper-division elective,LALS upper-division elective,
3rd (jr),,,
4th (sr),"Possible study abroad, research, or additional major or minor",,
4th (sr),,,
Two-Year Sample Planner for Transfer Students
,Fall,Winter,Spring
1st (jr),LALS 1*,LALS 100B,LALS 100A/LALS 100L
1st (jr),LALS 100*,LALS lower-division elective,LALS upper-division elective
1st (jr),,,
2nd (sr),Possible study abroad / research,LALS upper-division elective,LALS 194/LALS 194L
2nd (sr),,LALS upper-division elective,LALS upper-division elective
Four-Year Sample Planner for Frosh Students
,Fall,Winter,Spring
1st (frosh),LALS 1*,LALS lower-division elective,LALS lower-division elective
1st (frosh),College Core Course,,
1st (frosh),Language preparation if needed,Lang prep if needed,Lang prep if needed
2nd (soph),LALS 100*,LALS 100B,LALS 100A/LALS 100L
2nd (soph),,,
2nd (soph),Lang prep if needed,Lang prep if needed,Lang prep if needed
3rd (jr),LALS upper-division elective in target language,LALS upper-division elective,LALS upper-division elective
3rd (jr),LALS upper-division elective,LALS upper-division elective,
3rd (jr),,,
4th (sr),LALS upper-division elective in target language,,LALS 194/LALS 194L
4th (sr),Possible study abroad / research,,
,Fall,Winter,Spring
1st (jr),LALS 1*,LALS 100B,LALS 100A/LALS 100L
1st (jr),LALS 100*,LALS lower-division elective,LALS lower-division elective
1st (jr),Language preparation if needed,Lang prep if needed,Lang prep if needed
2nd (sr),LALS upper-division elective in target language,LALS upper-division elective in target language,LALS 194/LALS 194L
2nd (sr),LALS upper-division elective,LALS upper-division elective,LALS upper-division elective
2022-23,Politics Combined B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Latin-American-and-Latino-Studies/Latin-American-and-Latino-StudiesPolitics-Combined-BA
Four-Year Sample Course Planner for Frosh Students
,Fall,Winter,Spring
1st (frosh),LALS 1 (ER),POLI lower-division elective,
1st (frosh),,,
1st (frosh),,,
2nd (soph),LALS 100 (ER),LALS 100B,LALS 100A/LALS 100L
2nd (soph),,,
2nd (soph),,,
3rd (junior),POLI upper-division core,POLI 140C,POLI upper-division core
3rd (junior),LALS upper-division elective,POLI upper-division core,POLI upper-division elective
3rd (junior),,,
4th (senior),Possible study abroad / research,,LALS 194/LALS 194L*
4th (senior),,,
Two-Year Sample Course Planner for Transfer Students
,Fall,Winter,Spring
1st (junior),LALS 1 (ER),LALS 100B,LALS 100A/LALS 100L
1st (junior),LALS 100 (ER),POLI 140C,POLI upper-division core
1st (junior),,,
2nd (senior),POLI upper-division core,POLI upper-division core,POLI upper-division elective
2nd (senior),LALS upper-division elective,,LALS 194*
2022-23,Sociology Combined B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Latin-American-and-Latino-Studies/Latin-American-and-Latino-StudiesSociology-Combined-BA
Sample Four-Year Planner for Frosh
,Fall,Winter,Spring
1st (frosh),LALS 1*,SOCY 10,SOCY 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),LALS 100*,LALS 100B,LALS 100A/LALS 100L
2nd (soph),,,
2nd (soph),,,
3rd (junior),SOCY 105A,SOCY 105B,SOCY elective
3rd (junior),LALS elective,SOCY elective,
3rd (junior),,,
4th (senior),"Possible study abroad, research,
            or additional major or minor",,LALS 194/LALS 194L
4th (senior),,,
Sample Two-Year Planner for Transfer Students
,Fall,Winter,Spring
1st (junior),LALS 1*,LALS 100B,LALS 100A/LALS 100L
1st (junior),LALS 100*,SOCY 105A,SOCY 105B
1st (junior),,,
2nd (senior),SOCY elective,SOCY elective,LALS 194/LALS 194L
2nd (senior),LALS elective,,
2022-23,Legal Studies B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Social-Sciences-Division/Politics/Legal-Studies-BA
Four-Year Sample Course Planner for Frosh Students
Year,Fall,Winter,Spring
1st (frosh),,LGST 10,Phil 9 or 22
1st (frosh),,,
1st (frosh),,,
2nd (soph),LGST Core - Law & Society (LS),LGST Core - Theory (T),LGST  Core - Public Law & Institution (PLI)
2nd (soph),,,POLI 160B/LGST 160B (Required)
2nd (soph),,,
3rd (junior),"LGST Core (LS, PLI or T)",POLI 111A/LGST 111A (Required),
3rd (junior),"LGST Core (LS, PLI or T)","LGST Core (LS, PLI or T)",
3rd (junior),,,
4th (senior),LGST 196 (Capstone),,
4th (senior),,,
Two-Year Sample Course Planner for Transfer Students
Year,Fall,Winter,Spring
1st (junior),LGST 10,PHIL 9*,POLI 160B/LGST-160B (required)
1st (junior),LGST  Core - Public Law & Institution (PLI),LGST Core - Theory (T),LGST Core - Law & Society (LS)
1st (junior),,,
2nd (senior),"LGST Core (LS, PLI or T)",LGST 196 (Senior Capstone),"LGST Core (LS, PLI or T)"
LGST 196 (Senior Capstone),"LGST Core (LS, PLI or T)",POLI 111A/LGST 111A (Required),
2022-23,Linguistics B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Humanities-Division/Linguistics/Linguistics-BA
Year,Fall,Winter,Spring
1st (frosh),College 1,,WRIT 2
1st (frosh),LING 50,,
1st (frosh),,,
2nd (soph),LING 53,LING 100,LING 101
2nd (soph),Foreign language level 1,Foreign language level 2,Foreign language level 3
2nd (soph),,,
3rd (junior),LING 111 or 112,LING 116 or LING 1XX elective,LING 113 or LING 1XX elective
3rd (junior),,,LING 171
3rd (junior),Foreign language level 4,Foreign language level 5,
4th (senior),LING 102 or LING 1XX elective,LING 1XX upper div elective,LING 190 Senior Research*
Year,Fall,Winter,Spring
3rd  (junior),LING 50,LING 111 or 112,LING 101
3rd  (junior),LING 53,LING 100,LING 171
3rd  (junior),Foreign language level 1,Foreign language level 2,Foreign language level 3
4th (senior),LING 102 or LING 1XX elective,LING 116 or LING 1XX elective,LING 113 or LING 1XX elective
4th (senior),LING 1XX upper-div elective,LING 1XX upper-div elective,LING 1XX capstone course or LING 195 Senior Thesis
2022-23,Literature B.A.,https://catalog.ucsc.edu/en/2022-2023/General-Catalog/Academic-Units/Humanities-Division/Literature/Literature-BA
Four-Year Major Planner
Year,Fall,Winter,Spring
1st (frosh),"LIT 60/LIT 61
            or LIT 80/LIT 81","LIT 60/LIT 61
            or LIT 80/LIT 81 (optional)",LIT 1
1st (frosh),,,
1st (frosh),,,
2nd (soph),Upper-division LIT course,LIT 101,Upper-division LIT course
2nd (soph),Language Level 1,Language Level 2,Language Level 3
2nd (soph),,,
3rd (junior),"Upper-division LIT course
            (global distribution
            requirement)",LIT 102,"Upper-division LIT course
            (poetry/poetics
            distribution requirement)"
3rd (junior),,,"Upper-division LIT course
            (pre-1750 distribution
            requirement)"
3rd (junior),,,
4th (senior),"Upper-division LIT course
            (pre-1750 distribution
            requirement)","LIT 190
            (senior seminar)",Upper-division LIT course
"LIT 190
            (senior seminar)",,,
Year,Fall,Winter,Spring
3rd (junior),"Upper-division LIT course
            (pre-1750 distribution
            requirement)",LIT 102,LIT 101
3rd (junior),"Upper-division LIT course
            (poetry distribution
            requirement)","Upper-division LIT course
            (global distribution
            requirement)","Upper-division LIT course
            (pre-1750 distribution
            requirement)"
3rd (junior),,,
4th (senior),Upper-division LIT course,LIT 190 (senior seminar),Upper-division LIT course
LIT 190 (senior seminar),Upper-division LIT course,,
3rd (junior),LIT 1,LIT 101,"Upper-division LIT course
            (poetry distribution
            requirement)"
3rd (junior),"LIT 60/LIT 61
            or LIT 80/LIT 81","Upper-division LIT course
            (pre-1750 distribution
            requirement)","Upper division LIT course
            (global distribution
            requirement)"
3rd (junior),Language Level 1,Language Level 2,Language Level 3
