2020-21,Agroecology B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Social-Sciences-Division/Environmental-Studies/Agroecology-BA
Plan One for Incoming Frosh
1st (junior),SPHS 4/SPAN 4,SPHS 5/SPAN 5,SPHS 6/SPAN 6
1st (junior),LING 50,HIS 12,
1st (junior),,,
2nd (senior),SPAN 105/LIT 189C,LIT 189A,Elective
2nd (senior),SPAN 114,Concentration 1,Concentration 3
2020-21,Technology and Information Management B.S.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Baskin-School-of-Engineering/Computer-Science-and-Engineering/Technology-and-Information-Management-BS
Four-Year Major Planner
,Fall,Winter,Spring
1st (frosh),MATH 19A,MATH 19B,ECON 1
1st (frosh),ECON 10A,CSE 20,CSE 30
1st (frosh),,,STAT 5
2nd (soph),CSE 50,ECON 2,ECON 100A
2nd (soph),AM 10,"AM 30 or MATH 22
			or MATH 23A",CSE 170
2nd (soph),,,CSE 12 & CSE 12L
3rd (junior),CSE 13S,CSE 150 & CSE 150L,CSE 182
3rd (junior),CSE 16,CSE 58,AM 20
3rd (junior),,,
4th (senior),CSE 171A,CSE 171B,CSE 175
4th (senior),ECON 113,BSOE elective,BSOE elective
Two-Year Transfer Major Planner*
,Fall,Winter,Spring
1st (junior),CSE 50,CSE 58,CSE 170
1st (junior),ECON 100A,CSE 150 & CSE 150L,CSE 182
1st (junior),,,ECON 113
2nd (senior),CSE 171A,CSE 171B,CSE 175
2nd (senior),BSOE elective,ECON elective,BSOE elective
2020-21,Theater Arts B.A.,https://catalog.ucsc.edu/en/2020-2021/General-Catalog/Academic-Units/Arts-Division/Theater-Arts/Theater-Arts-BA
Four-Year Frosh Planner
,Fall,Winter,Spring
Year 1 (Frosh),THEA 20 or THEA 21,"THEA 61B
			(offered winter qtr only)","THEA 61C 
			(offered spring qtr only)"
Year 1 (Frosh),,,THEA 10
Year 1 (Frosh),,,
Year 2 (Soph),"THEA 61A
			(offered fall qtr only)",THEA LD Elective,THEA UD Studio
Year 2 (Soph),THEA 30,[Faculty-Directed Production � see info. below],
Year 2 (Soph),THEA 50 (2-credit),THEA 50 (2-credit),THEA 50 (2-credit)
Year 3 (Jr),THEA UD Studio,THEA UD History/Theory/Crit Studies,THEA 160 (offered spring qtr only; this is the prerequisite for THEA 185)
Year 3 (Jr),THEA UD History/Theory/Crit Studies,THEA UD Elective,
Year 3 (Jr),,,
Year 4 (Sr),THEA 185 (offered fall qtr only; prerequisite is THEA 160),,
Year 4 (Sr),,,
Two-Year Transfer Planner
,Fall,Winter,Spring
Year 1 (Jr),"THEA 61A
			(offered fall qtr only)","THEA 61B
			(offered winter qtr only)","THEA 61C 
			(offered spring qtr only)"
Year 1 (Jr),THEA 20 or THEA 21,THEA 30,THEA 160 (offered spring qtr only; this is the prerequisite for THEA 185)
Year 1 (Jr),THEA 10,[Faculty-Directed Production�see info. below],THEA lower-division elective
Year 1 (Jr),,THEA 50 (2-credit),THEA 50 (2-credit)
Year 2 (Sr),THEA 185 (offered fall qtr only; prerequisite is THEA 160),THEA upper-division History/Theory/Crit Studies,THEA upper-division History/Theory/Crit Studies
Year 2 (Sr),THEA upper-division studio,THEA upper-division studio,THEA upper-division elective
